Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,AAPL,QQQ,AAPL,QQQ,AAPL,QQQ,AAPL,QQQ,AAPL,QQQ
Date,,,,,,,,,,
2010-06-28,8.074113845825195,39.53752517700195,8.11775016811852,39.92317041189385,7.960359831033878,39.27458509214545,8.032885066929737,39.67776011182306,584948000,71350000
2010-06-29,7.709077835083008,38.012447357177734,7.956447272269974,38.96779839337759,7.652802718505773,37.749507410513964,7.948321412226722,38.93273884223234,1133344800,136384200
2010-06-30,7.569446086883545,37.43399429321289,7.76324855687249,38.275403823064735,7.5237043581724565,37.372641723961046,7.725330542555329,37.88975862441537,739452000,101313200
2010-07-01,7.47765588760376,37.32881546020508,7.667847728354321,37.65310805939072,7.319363985175884,36.61011113581315,7.652800587636073,37.54793271382369,1022896000,158695000
2010-07-02,7.4313130378723145,37.223636627197266,7.551386420154613,37.53039941613748,7.318762021316244,36.890577496731005,7.538144131424507,37.390164520698576,693842800,78565300
2010-07-06,7.482171058654785,37.33757019042969,7.607660606626331,38.012451579354604,7.407839382655707,37.030807442492545,7.553492502672322,37.775804598033154,615235600,88591900
2010-07-07,7.7843098640441895,38.529571533203125,7.787320096114789,38.573394308932215,7.515876075463402,37.42522220489804,7.538144239080166,37.46028176286671,654556000,72448400
2010-07-08,7.766857147216797,38.73992919921875,7.91160786649835,38.897693881526045,7.670557832015397,38.28416493293808,7.898968264966245,38.83634132101363,738144400,78264600
2010-07-09,7.812900066375732,39.1080436706543,7.821325662795678,39.116810232506936,7.678681962756759,38.63475297798692,7.730743871698961,38.722398535731024,433322400,47851200
2010-07-12,7.7427802085876465,39.22197341918945,7.88000691278234,39.46738357961376,7.6696531162259545,38.96779669962847,7.780096312674413,39.072975348492605,562878400,60927500
2010-07-13,7.577568531036377,39.7303352355957,7.715999048566162,39.87933333770933,7.415965812355529,39.265804463821134,7.713592308988987,39.56380401151178,1190924000,93310500
2010-07-14,7.605554103851318,39.93192672729492,7.697941552700096,40.15104396568193,7.493305229872754,39.65145692963665,7.504741862112887,39.80921826528868,812047600,87687100
2010-07-15,7.567036151885986,39.966983795166016,7.733152617042812,40.089692259784314,7.442147659217761,39.432340530630505,7.470134947509993,39.853045236073285,824866000,95992500
2010-07-16,7.520390510559082,38.862632751464844,7.672964932690515,39.993278481204804,7.475551227373948,38.827573191597644,7.6190973632173655,39.826747243567404,1039858400,98831900
2010-07-19,7.390385627746582,39.195682525634766,7.519788654291506,39.27456484477165,7.2104266085478965,38.65226950781936,7.519788654291506,38.97656534397261,1024478000,81800800
2010-07-20,7.580276012420654,39.668983459472656,7.610670840643361,39.668983459472656,7.222764720591628,38.44192892770654,7.309735201473795,38.56463404653678,1074950800,89061200
2010-07-21,7.650996208190918,39.12556457519531,7.979317239417509,40.10720864178929,7.643774383025993,39.055448813598645,7.977511582229839,40.089682208987334,1185671200,83577000
2010-07-22,7.794840335845947,40.11598205566406,7.824331920327755,40.30003972269828,7.683192589983576,39.65145460739765,7.754514812890467,39.677747604555826,645318800,82890300
2010-07-23,7.822530269622803,40.370155334472656,7.8357717567601215,40.40521154648517,7.712387582828928,39.774156265237856,7.736763555084265,39.84427203272612,533388800,81056100
2010-07-26,7.802666187286377,40.70320510864258,7.827342692240972,40.72073488380828,7.75541937509394,40.23867776887121,7.824333264370223,40.42273539291691,420551600,64850900
2010-07-27,7.947117805480957,40.68568801879883,7.968784888821201,40.9486313848042,7.833363809876671,40.501630337366095,7.850517151900217,40.878512262279095,584771600,67655600
2010-07-28,7.853222846984863,40.36138153076172,8.004594253994915,40.825912198794285,7.831857114811038,40.2123834619233,7.934777135643547,40.64185123730915,519985200,51988200
2010-07-29,7.767458438873291,40.063377380371094,7.90408328778375,40.67690604573739,7.7069709308466114,39.66020264213065,7.845701978058403,40.598023740997974,643806800,85669500
2010-07-30,7.741580009460449,40.151039123535156,7.815309021449497,40.39644933102416,7.670859623312131,39.502450705004236,7.700653376429362,39.73033447778401,448210000,98958100
2010-08-02,7.88001012802124,40.90480422973633,7.902279101003832,41.00998291087103,7.812901864353906,40.50162931577774,7.837578380749309,40.65939399401609,428055600,68706800
2010-08-03,7.882415771484375,40.7294921875,7.922439965696205,40.931079540901436,7.806881124078803,40.53666804795863,7.854729832496278,40.878490227355066,417653600,60856600
2010-08-04,7.914015769958496,41.141456604003906,7.953136740738744,41.185282731915024,7.83366602266794,40.75581142002069,7.909802569255976,40.913576118801124,420375200,43820600
2010-08-05,7.8754963874816895,41.04503631591797,7.92003513704165,41.12391529974433,7.8408883527085935,40.773329778928755,7.876398814468714,40.93985765055641,289097200,39150200
2010-08-06,7.827042579650879,40.98367691040039,7.8691737685618195,41.06255923092969,7.753011453563994,40.3613849059264,7.817712950948138,40.59803186751431,444897600,71339200
2010-08-09,7.87700080871582,41.264163970947266,7.889038525947924,41.36057275675075,7.8113968569727215,41.009987147144514,7.868874947791187,41.19404484294759,303128000,26927600
2010-08-10,7.806580543518066,40.90480422973633,7.837878603404014,41.15021780892026,7.750605970769386,40.562981874707795,7.81982203039289,40.931100571751855,451920000,86694500
2010-08-11,7.529116630554199,39.791690826416016,7.694631980095956,40.247451728535765,7.517681606089691,39.62515958961877,7.685905039429437,40.22992529215424,620054400,92219700
2010-08-12,7.577266693115234,39.476158142089844,7.616689000283816,39.65145258227301,7.4066357167759005,38.959041382454366,7.42378905708371,39.02915715244961,534920400,66000200
2010-08-13,7.496316432952881,39.195682525634766,7.579976147923694,39.49368202643382,7.496015088261656,39.18691596602908,7.573054863055638,39.327150828554345,354869200,46387300
2010-08-16,7.45237922668457,39.26580047607422,7.523701484885634,39.53750700014229,7.421683052485681,38.82756608829781,7.450573569378753,39.00286051210098,318430000,55472900
2010-08-17,7.582684516906738,39.765384674072266,7.662733715205866,40.12473671358037,7.499324545159913,39.46738517715363,7.5258075183983415,39.54626749526335,422640400,56927100
2010-08-18,7.61578893661499,39.923160552978516,7.663939008069552,40.15980757394941,7.570949639612485,39.53751541332063,7.594423191194775,39.68651353200762,339696000,61835400
2010-08-19,7.51978874206543,39.31838607788086,7.628125768453603,39.84426595596069,7.483676399936038,39.05544613884095,7.608865424072169,39.68650132384419,426706000,82969500
2010-08-20,7.512566566467285,39.37099075317383,7.641366912950804,39.467402890073444,7.493306220923076,39.03793489920246,7.5050433957820015,39.25705217635093,384230000,65806700
2010-08-23,7.397007942199707,38.985321044921875,7.583588547918365,39.7390845394909,7.380457285803378,38.967791272552574,7.577269147942606,39.61637947636798,414041600,69612200
2010-08-24,7.220358848571777,38.257877349853516,7.3127455189344515,38.66981555111706,7.181838955698676,38.10011264521156,7.3028156072575365,38.53834719289161,602565600,79095800
2010-08-25,7.309432506561279,38.625980377197266,7.342536216304702,38.79250824826094,7.138200464063953,37.924805994477616,7.163478857009672,37.98615854399914,596867600,87247900
2010-08-26,7.230891227722168,38.161460876464844,7.395503395305885,38.845105623224896,7.230891227722168,38.12640131420436,7.386475107350469,38.75746006103756,466505200,91199000
2010-08-27,7.271215915679932,38.625980377197266,7.301008860610665,38.70486270421967,7.088848538512824,37.66186601889065,7.275128575123431,38.441922728632704,548391200,109568800
2010-08-30,7.2976975440979,38.22280502319336,7.395501969122338,38.783744522003836,7.242926744649904,38.21403846282643,7.2453342876404,38.44192222388265,383289200,49373200
2010-08-31,7.315755367279053,38.091339111328125,7.359692230781571,38.433161461011906,7.232998071796449,37.845928879445125,7.278137903414105,38.02122333513169,420786800,72066900
2010-09-01,7.533329010009766,39.23073959350586,7.56733434223535,39.36221124276982,7.411449984244181,38.6259773625101,7.447260973333695,38.652270354977716,697037600,83523100
2010-09-02,7.588702201843262,39.668983459472656,7.588702201843263,39.68651323980037,7.480365181893571,39.204455982911405,7.561316803096327,39.300868102981944,415427600,41816800
2010-09-03,7.787318706512451,40.326332092285156,7.7876192475144554,40.335098653510464,7.658818945687683,39.92315720597116,7.6765741687873605,40.10721487014101,520788800,64041100
2010-09-07,7.758430480957031,40.05462646484375,7.8101910443575875,40.34385944205751,7.71148419960536,39.99327391381467,7.723220569046848,40.15980178897027,342557600,51195200
2010-09-08,7.912208080291748,40.53668975830078,7.956445470927201,40.711984220542945,7.79724952639282,40.15980783469245,7.817713638834644,40.16857439670964,526551200,66879800
2010-09-09,7.916721343994141,40.69446563720703,8.020543801548639,40.931112724828715,7.912207603608506,40.59805348927249,7.976005872559246,40.89605315404076,438575200,61476400
